customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
4088-YLDSU;Male;No;Yes;No;55;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;10415;574305;Yes
8316-BBQAY;Female;No;No;No;65;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);5995;39211;No
1166-PQLGG;Female;No;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);1955;146345;No
3146-JTQHR;Male;No;Yes;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);196;18945;No
4291-YZODP;Female;No;No;Yes;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2005;968;No
4395-PZMSN;Male;Yes;No;No;5;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;8555;4085;No
6427-FEFIG;Female;No;Yes;Yes;24;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);786;184665;No
0017-IUDMW;Female;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);1168;845675;No
8706-HRADD;Male;No;No;No;21;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;4355;10115;No
9955-QOPOY;Male;No;Yes;No;69;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);608;42634;No
4385-ZKVNW;Male;No;Yes;Yes;44;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);549;25491;No
5446-DKWYW;Female;Yes;Yes;Yes;61;Yes;Yes;DSL;No;No;Yes;No;Yes;No;One year;Yes;Electronic check;652;396505;No
2034-CGRHZ;Male;Yes;No;No;24;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10295;24967;Yes
5797-APWZC;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;906;906;Yes
3683-QKIUE;Female;No;No;No;6;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);508;28805;Yes
4228-ZGYUW;Male;No;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;9005;3681;Yes
9031-ZVQPT;Male;No;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;1082;78406;No
2990-IAJSV;Male;No;No;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);92;663275;No
8107-KNCIM;Male;Yes;Yes;No;14;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;751;101335;No
9027-YFHQJ;Male;No;No;No;7;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);2505;15295;No
5176-LDKUH;Female;No;No;No;48;Yes;No;Fiber optic;No;Yes;No;No;No;No;One year;No;Electronic check;7515;377265;No
4644-OBGFZ;Male;No;Yes;Yes;55;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;195;102635;No
7926-IJOOU;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);193;193;No
6480-YAGIY;Male;No;No;No;45;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);1122;503185;No
4029-HPFVY;Male;No;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;703;2204;No
7602-DBTOU;Female;No;Yes;No;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;196;14165;No
5345-BMKWB;Male;No;Yes;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2025;15835;No
3519-ZKXGG;Female;No;Yes;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7585;2566;Yes
5457-COLHT;Male;No;Yes;Yes;69;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);8065;554255;No
6416-TVAIH;Male;No;Yes;Yes;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;685;685;Yes
5451-YHYPW;Female;Yes;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);11575;84437;No
5108-ADXWO;Male;No;No;No;11;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;735;79175;Yes
7998-WNZEM;Male;No;No;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);806;57082;No
3066-RRJIO;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;6995;6995;Yes
4664-NJCMS;Female;No;Yes;No;33;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);5955;20163;No
0307-BCOPK;Female;No;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1905;32665;No
7629-WFGLW;Female;Yes;Yes;No;56;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;One year;No;Electronic check;9565;547175;No
2542-HYGIQ;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);1995;1995;No
6715-OFDBP;Male;No;No;No;5;Yes;No;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;7005;3464;Yes
5016-LIPDW;Male;No;Yes;Yes;57;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;194;10616;No
6481-LXPWL;Male;No;Yes;Yes;56;No;No phone service;DSL;No;Yes;Yes;No;No;No;One year;Yes;Credit card (automatic);361;19715;No
1567-DSCIC;Male;No;No;No;8;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;94;77365;Yes
2150-UWTFY;Female;No;Yes;Yes;22;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Mailed check;6115;142205;Yes
6124-ACRHJ;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1975;1975;No
9362-MWODR;Female;No;No;Yes;40;Yes;No;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);641;246035;No
9975-GPKZU;Male;No;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);1975;8565;No
9625-RZFUK;Male;No;Yes;Yes;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;197;127585;No
5153-LXKDT;Male;No;Yes;Yes;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Electronic check;1102;74675;No
5161-UBZXI;Male;No;Yes;Yes;69;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);10635;726175;No
1020-JPQOW;Female;No;Yes;No;56;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;No;Electronic check;9055;51166;No
7919-ZODZZ;Female;No;Yes;Yes;10;Yes;No;DSL;No;Yes;Yes;No;No;Yes;One year;Yes;Mailed check;659;66005;No
0565-JUPYD;Male;No;No;No;63;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;No;One year;No;Credit card (automatic);1045;65908;No
6867-ACCZI;Female;No;Yes;Yes;24;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Mailed check;525;120815;No
5939-XAIXZ;Female;No;No;No;19;Yes;Yes;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;561;10339;No
9054-FOWNV;Male;No;Yes;Yes;22;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;8875;188515;No
2683-BPJSO;Male;No;Yes;No;29;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;8445;24671;Yes
2157-MXBJS;Male;No;Yes;No;13;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Mailed check;753;98945;Yes
8207-VVMYB;Female;No;Yes;No;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);26;200695;No
9732-EQMWY;Female;No;Yes;No;49;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;994;5025;No
9360-AHGNL;Female;Yes;Yes;No;43;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;10955;483025;Yes
1087-UDSIH;Female;No;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;196;5975;Yes
5269-NRGDP;Male;No;Yes;Yes;42;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;One year;No;Electronic check;7315;308825;No
6195-MELTI;Male;No;No;No;57;Yes;No;DSL;No;Yes;No;Yes;No;No;One year;Yes;Mailed check;5465;31347;No
5485-WUYWF;Male;Yes;No;No;2;Yes;No;DSL;Yes;No;Yes;No;Yes;No;Month-to-month;No;Bank transfer (automatic);664;9455;Yes
2121-JAFOM;Female;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);11555;83124;No
8818-DOPVL;Female;Yes;No;No;46;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10445;486385;No
2632-UCGVD;Male;Yes;Yes;No;66;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10005;68719;Yes
5445-PZWGX;Male;No;No;No;62;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;Yes;One year;No;Electronic check;102;652925;Yes
1227-UDMZR;Female;No;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);9115;66379;No
5198-HQAEN;Male;No;Yes;Yes;35;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;One year;Yes;Electronic check;897;31656;No
9170-CCKOU;Male;No;Yes;No;17;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;No;Credit card (automatic);902;145415;Yes
2167-FQSTQ;Female;No;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;924;67861;No
2819-GWENI;Female;No;Yes;Yes;28;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;199;543;No
1043-YCUTE;Male;No;Yes;No;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);2515;132715;Yes
3814-MLAXC;Female;No;No;No;31;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);7985;240415;Yes
3572-UUHRS;Male;No;No;No;45;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);1885;8673;No
2692-PFYTJ;Female;No;No;No;1;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;2575;2575;No
1226-UDFZR;Female;No;No;No;2;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;496;1147;Yes
5955-EPOAZ;Female;No;No;No;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;2095;1095;No
6821-JPCDC;Female;No;Yes;No;48;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;9705;469295;No
8815-LMFLX;Male;No;Yes;Yes;25;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);254;54685;No
9135-HSWOC;Male;No;Yes;Yes;64;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);197;127405;No
8582-KRHPJ;Male;No;No;No;50;No;No phone service;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;35;17824;No
5811-IWXYM;Female;No;Yes;Yes;52;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);10125;53011;No
7044-YAACC;Male;Yes;Yes;No;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;702;28035;No
8189-XRIKE;Female;Yes;No;No;32;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;9095;289795;No
1506-YJTYT;Male;No;Yes;Yes;45;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;No;Two year;No;Credit card (automatic);7385;3371;No
4123-DVHPH;Male;No;Yes;No;9;Yes;Yes;Fiber optic;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8805;8013;No
6425-YQLLO;Female;Yes;Yes;No;66;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);10595;697525;Yes
5442-UTCVD;Male;No;No;Yes;3;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;9185;25705;Yes
2228-BZDEE;Female;No;No;No;54;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;201;107945;No
7734-DBOAI;Female;No;Yes;Yes;1;No;No phone service;DSL;No;No;No;Yes;Yes;No;Month-to-month;No;Electronic check;401;401;Yes
2789-CZANW;Female;No;Yes;Yes;64;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);1103;69973;No
2091-RFFBA;Female;Yes;No;No;31;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;739;221715;Yes
2114-MGINA;Female;No;No;No;14;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;898;11291;Yes
7596-LDUXP;Female;No;No;No;12;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;One year;Yes;Credit card (automatic);8515;97905;No
3740-RLMVT;Male;Yes;Yes;No;67;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Bank transfer (automatic);6095;41194;No
4489-SNOJF;Female;No;Yes;Yes;35;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;No;Month-to-month;No;Electronic check;7225;256855;Yes
2192-OZITF;Female;No;No;No;45;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;Two year;No;Mailed check;7355;33491;No
5651-CPDND;Male;No;No;No;10;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;46;4921;No
2186-QZEYA;Female;Yes;No;No;29;Yes;Yes;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);5855;171895;No
1131-ALZWV;Female;No;No;No;24;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);246;60525;No
7729-XBTWX;Male;No;Yes;Yes;66;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;1975;13445;No
9134-WYRVP;Male;No;No;No;51;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;One year;No;Mailed check;8635;426715;No
3284-SVCRO;Female;No;Yes;No;45;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;255;112105;No
9732-OUYRN;Female;No;Yes;No;49;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19;9187;No
0559-CKHUS;Female;No;Yes;No;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;1955;5218;No
2931-SVLTV;Male;No;Yes;Yes;40;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);1101;44691;No
6899-PPEEA;Female;Yes;No;No;37;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9655;35803;Yes
7504-UWHNB;Male;No;No;No;25;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;6975;172935;No
2582-FFFZR;Female;No;No;No;22;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;506;10733;No
8908-NMQTX;Male;No;No;No;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);656;45665;No
2187-LZGPL;Female;No;No;No;7;No;No phone service;DSL;No;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);401;2933;Yes
1431-AIDJQ;Male;No;Yes;Yes;33;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);821;26031;No
6288-LBEAR;Female;No;No;No;23;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check;791;178375;No
4597-NUCQV;Male;Yes;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;10125;244015;Yes
9019-QVLZD;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;7955;7955;Yes
8413-YNHNV;Male;No;No;No;69;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;9065;63221;No
5808-TOTXO;Female;No;No;Yes;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);2055;574;No
4369-NYSCF;Male;No;No;No;56;Yes;No;DSL;No;Yes;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);7575;428465;No
6333-YDVLT;Male;No;No;No;65;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);110;713865;No
5324-KTGCG;Male;No;Yes;No;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;2085;153975;No
5599-HVLTW;Female;Yes;No;No;14;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);8035;10581;No
7394-LWLYN;Female;No;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7015;1238;No
3707-LRWZD;Female;No;No;No;32;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;One year;No;Electronic check;8405;278185;Yes
6873-UDNLD;Male;No;No;No;40;Yes;No;DSL;Yes;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;6745;2731;No
2700-LUEVA;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);2075;2075;No
1455-ESIQH;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;891;891;Yes
0958-YHXGP;Female;No;No;No;7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;699;4973;No
1101-SSWAG;Female;No;Yes;No;15;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;511;71115;No
2979-SXESE;Female;No;Yes;Yes;17;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;Month-to-month;No;Electronic check;944;16072;Yes
4013-TLDHQ;Male;No;No;No;19;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;7825;149095;Yes
5743-KHMNA;Male;No;No;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2555;18981;No
4194-FJARJ;Female;No;Yes;Yes;54;Yes;Yes;DSL;Yes;No;No;Yes;No;No;Two year;No;Bank transfer (automatic);60;327395;No
5325-UWTWJ;Male;No;Yes;No;31;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);9055;292975;No
3969-GYXEL;Female;No;No;No;11;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Electronic check;764;8387;No
9208-OLGAQ;Female;Yes;No;No;18;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;8495;144365;No
3244-CQPHU;Female;Yes;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);1101;77467;No
2674-MLXMN;Female;Yes;No;No;71;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);9965;695115;No
9708-HPXWZ;Male;Yes;No;No;5;No;No phone service;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;No;Credit card (automatic);454;21475;No
6992-TKNYO;Male;No;Yes;No;38;Yes;Yes;DSL;No;No;Yes;Yes;No;Yes;One year;No;Credit card (automatic);69;266945;No
4468-YDOVK;Male;No;No;Yes;5;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);4865;2352;No
3754-DXMRT;Male;Yes;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;4415;9265;Yes
5792-JALQC;Female;Yes;No;No;52;Yes;Yes;DSL;Yes;No;Yes;No;No;No;Two year;No;Bank transfer (automatic);5985;310325;No
7130-VTEWQ;Female;Yes;No;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7575;60625;Yes
2200-DSAAL;Female;No;No;No;68;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Electronic check;8065;53302;No
4302-ZYFEL;Male;No;Yes;Yes;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);2055;14031;No
